subj	trial	item	utterance	ERR	stim	session	task	RT	difficulty
009	33	Kater.bmp	Krater	0	vertex	3	pho	1961,90043524124	
010	33	Kater.bmp	Vater	0	pIFG	1	pho	1215,67533307922	
011	33	Kater.bmp	Krater	0	aIFG	2	pho	1876,88744891898	
012	33	Kater.bmp	Vater	0	vertex	3	pho	1565,17316573738	
013	33	Kater.bmp	Vater	0	aIFG	1	pho	1914,67099839554	
014	33	Kater.bmp	Vater	0	vertex	2	pho	2462,53246580563	
015	33	Kater.bmp	Pater	0	vertex	3	pho	3104,85280690712	
016	33	Kater.bmp	Vater	0	aIFG	2	pho	1258,18182624034	
017	33	Kater.bmp	Vater	0	aIFG	2	pho	1617,12554626765	
018	33	Kater.bmp	Vater	0	pIFG	1	pho	1390,4242494083	
019	33	Kater.bmp	Vater	2	aIFG	1	pho	2188,60173210059	
020	33	Kater.bmp	Vater	0	vertex	2	pho	3411,84414640416	
021	33	Kater.bmp	Vater	0	pIFG	3	pho	1721,03030732818	
022	33	Kater.bmp	Vater	0	vertex	3	pho	1234,5671078175	
023	33	Kater.bmp	Vater	0	pIFG	1	pho	1404,59308046201	
024	33	Kater.bmp	NA	1	aIFG	2	pho	2250	
103	33	Kater.bmp	NA	1	aIFG	1	pho	2250	
001	16	Katze.bmp	Tatze	0	vertex	1	pho	1239,29005150207	
002	38	Katze.bmp	Tatze	0	aIFG	3	pho	1225,12122044836	
003	38	Katze.bmp	NA	1	pIFG	2	pho	2250	
004	38	Katze.bmp	NA	1	pIFG	3	pho	2250	
005	38	Katze.bmp	Matratze	0	vertex	2	pho	1985,51515366409	
006	38	Katze.bmp	Tatze	0	vertex	1	pho	1810,76623733501	
007	38	Katze.bmp	Tatze	0	pIFG	2	pho	913,406937266756	
008	38	Katze.bmp	Tatze	0	aIFG	3	pho	2745,90908687982	
009	38	Katze.bmp	NA	1	aIFG	1	pho	2250	
010	38	Katze.bmp	Tatze	0	vertex	2	pho	1489,60606678426	
011	38	Katze.bmp	Tatze	0	pIFG	3	pho	1909,94805471097	
012	38	Katze.bmp	Tatze	0	aIFG	1	pho	913,406937266756	
013	38	Katze.bmp	Tatze	0	pIFG	2	pho	1612,40260258308	
014	38	Katze.bmp	Fratze	0	aIFG	3	pho	1291,24243203233	
015	38	Katze.bmp	Matratze	0	aIFG	1	pho	2523,93073370504	
016	38	Katze.bmp	NA	1	vertex	1	pho	2250	
017	38	Katze.bmp	Matratze	0	pIFG	3	pho	1549,99999999999	
018	38	Katze.bmp	Tatze	0	vertex	2	pho	1782,42857522759	
019	38	Katze.bmp	NA	1	pIFG	2	pho	2250	
020	38	Katze.bmp	Fratze	0	aIFG	3	pho	3156,80518743739	
021	38	Katze.bmp	Tatze	0	vertex	1	pho	1936,66666666666	
022	38	Katze.bmp	NA	1	aIFG	1	pho	2250	
023	38	Katze.bmp	Tatze	0	vertex	2	pho	1357,36364361631	
024	38	Katze.bmp	Tatze	0	pIFG	3	pho	1777,70563154302	
103	38	Katze.bmp	Matratze	0	pIFG	2	pho	2283,33333333333	
001	50	Keller.bmp	Teller	0	vertex	1	pho	2936,66666666666	
002	48	Keller.bmp	Teller	0	aIFG	3	pho	2698,67965003412	
003	48	Keller.bmp	Teller	0	pIFG	2	pho	1437,653686254	
004	48	Keller.bmp	Teller	0	pIFG	3	pho	1461,26840467684	
005	48	Keller.bmp	Teller	0	vertex	2	pho	1465,99134836141	
006	48	Keller.bmp	Teller	0	vertex	1	pho	3243,33333333333	
007	48	Keller.bmp	heller	0	pIFG	2	pho	1017,31169832729	
008	48	Keller.bmp	NA	1	aIFG	3	pho	2250	
009	48	Keller.bmp	Teller	0	aIFG	1	pho	1045,6493604347	
010	48	Keller.bmp	heller	0	vertex	2	pho	2868,70562267864	
011	48	Keller.bmp	Teller	0	pIFG	3	pho	4162,79219225075	
012	48	Keller.bmp	NA	1	aIFG	1	pho	576,666666666666	
013	48	Keller.bmp	schneller	0	pIFG	2	pho	3992,76621960624	
014	48	Keller.bmp	Teller	0	aIFG	3	pho	1725,75325101275	
015	48	Keller.bmp	NA	1	aIFG	1	pho	2250	
016	48	Keller.bmp	Teller	0	vertex	1	pho	4049,44154382108	
017	48	Keller.bmp	schneller	0	pIFG	3	pho	2146,09523893946	
018	48	Keller.bmp	Teller	0	vertex	2	pho	2198,04761946973	
019	48	Keller.bmp	Teller	0	pIFG	2	pho	1187,3376709718	
020	48	Keller.bmp	Teller	0	aIFG	3	pho	2976,66666666666	
021	48	Keller.bmp	Teller	0	vertex	1	pho	2401,13419790623	
022	48	Keller.bmp	Teller	0	aIFG	1	pho	2155,5411263086	
023	48	Keller.bmp	Teller	0	vertex	2	pho	1229,84416413293	
024	48	Keller.bmp	Teller	0	pIFG	3	pho	1447,09957362313	
103	48	Keller.bmp	NA	1	pIFG	2	pho	2250	
001	1	Kessel.bmp	Sessel	0	aIFG	2	pho	1177,89178360266	
002	30	Kessel.bmp	Fessel	0	pIFG	1	pho	1409,31602414658	
003	1	Kessel.bmp	Sessel	0	vertex	3	pho	1924,11688576468	
004	1	Kessel.bmp	Fessel	0	vertex	1	pho	1116,49351570325	
005	1	Kessel.bmp	Sessel	0	aIFG	3	pho	1026,75758569643	
006	1	Kessel.bmp	Sessel	0	aIFG	2	pho	1059,81819148841	
007	1	Kessel.bmp	Sessel	0	vertex	3	pho	3600,76189378695	
008	1	Kessel.bmp	Sessel	0	pIFG	1	pho	1012,58875464272	
009	1	Kessel.bmp	Sessel	0	pIFG	2	pho	883,333333333333	
010	1	Kessel.bmp	Nessel	0	aIFG	3	pho	1215,67533307922	
011	1	Kessel.bmp	Fessel	0	vertex	1	pho	1456,54546099227	
012	1	Kessel.bmp	Sessel	0	pIFG	2	pho	1650,18615205963	
013	1	Kessel.bmp	Fessel	0	vertex	3	pho	1376,25541835459	
014	1	Kessel.bmp	Sessel	0	pIFG	1	pho	1329,02598150889	
015	1	Kessel.bmp	Sessel	0	pIFG	2	pho	1206,22944571008	
016	1	Kessel.bmp	Fessel	0	pIFG	3	pho	1900,50216734183	
017	1	Kessel.bmp	Sessel	0	vertex	1	pho	979,528148850732	
018	1	Kessel.bmp	Sessel	0	aIFG	3	pho	856,731613051918	
019	1	Kessel.bmp	Sessel	2	vertex	3	pho	1659,63203942877	
020	1	Kessel.bmp	Sessel	0	pIFG	1	pho	1451,8225173077	
021	1	Kessel.bmp	Fessel	0	aIFG	2	pho	1017,31169832729	
022	1	Kessel.bmp	Sessel	0	pIFG	2	pho	1286,51948834776	
023	1	Kessel.bmp	NA	1	aIFG	3	pho	2250	
024	1	Kessel.bmp	Sessel	0	vertex	1	pho	1210,95238939465	
103	1	Kessel.bmp	Sessel	0	vertex	3	pho	1012,58875464272	
001	13	Keule.bmp	Beule	0	pIFG	3	pho	3163,33333333333	
002	13	Keule.bmp	Beule	0	vertex	2	pho	1173,16883991809	
003	13	Keule.bmp	Beule	0	aIFG	1	pho	1333,74892519346	
004	13	Keule.bmp	Eule	0	aIFG	2	pho	1163,72295254895	
005	13	Keule.bmp	Heule	1	pIFG	1	pho	1154,27706517981	
006	13	Keule.bmp	Beule	0	pIFG	3	pho	2430	
007	13	Keule.bmp	Eule	0	aIFG	1	pho	1216,66666666666	
008	13	Keule.bmp	Beule	0	vertex	2	pho	1163,33333333333	
009	13	Keule.bmp	Eule	0	vertex	3	pho	1050,37230411927	
010	13	Keule.bmp	Beule	0	pIFG	1	pho	2283,33333333333	
011	13	Keule.bmp	Eule	0	aIFG	2	pho	1950	
012	13	Keule.bmp	Beule	0	vertex	3	pho	1203,33333333333	
013	13	Keule.bmp	Beule	0	aIFG	1	pho	1891,05627997269	
014	13	Keule.bmp	Eule	0	vertex	2	pho	1496,66666666666	
015	13	Keule.bmp	Beule	0	vertex	3	pho	2390	
016	13	Keule.bmp	Beule	0	aIFG	2	pho	1636,01732100593	
017	13	Keule.bmp	Beule	0	aIFG	2	pho	1839,10389944243	
018	13	Keule.bmp	NA	1	pIFG	1	pho	2250	
019	13	Keule.bmp	Eule	0	aIFG	1	pho	1031,480529381	
020	13	Keule.bmp	Eule	0	vertex	2	pho	1617,12554626765	
021	13	Keule.bmp	Eule	0	pIFG	3	pho	1496,66666666666	
022	13	Keule.bmp	Eule	0	vertex	3	pho	1216,66666666666	
023	13	Keule.bmp	Eule	0	pIFG	1	pho	1154,27706517981	
024	13	Keule.bmp	NA	1	aIFG	2	pho	2250	
103	13	Keule.bmp	Beule	0	aIFG	1	pho	1216,66666666666	
001	12	Kind.bmp	Rind	0	pIFG	3	pho	1484,88312309969	
002	12	Kind.bmp	Rind	0	vertex	2	pho	1258,18182624034	
003	12	Kind.bmp	NA	1	aIFG	1	pho	2198,04761946973	
004	12	Kind.bmp	Wind	0	aIFG	2	pho	1323,33333333333	
005	12	Kind.bmp	Wind	0	pIFG	1	pho	974,805205166163	
006	12	Kind.bmp	Rind	0	pIFG	3	pho	4247,80517857301	
007	12	Kind.bmp	Rind	0	aIFG	1	pho	932,298712005035	
008	12	Kind.bmp	Rind	0	vertex	2	pho	1626,57143363679	
009	12	Kind.bmp	Wind	0	vertex	3	pho	1123,33333333333	
010	12	Kind.bmp	Rind	0	pIFG	1	pho	1588,78788416023	
011	12	Kind.bmp	NA	1	aIFG	2	pho	2188,60173210059	
012	12	Kind.bmp	geschwind	0	vertex	3	pho	2750	
013	12	Kind.bmp	Rind	0	aIFG	1	pho	1806,04329365044	
014	12	Kind.bmp	Wind	0	vertex	2	pho	2906,48917215519	
015	12	Kind.bmp	NA	1	vertex	3	pho	2250	
016	12	Kind.bmp	Rind	0	aIFG	2	pho	1196,78355834094	
017	12	Kind.bmp	blind	0	aIFG	2	pho	1338,47186887803	
018	12	Kind.bmp	sind	0	pIFG	1	pho	3818,01730327716	
019	12	Kind.bmp	Rind	0	aIFG	1	pho	1314,85715045518	
020	12	Kind.bmp	Rind	0	vertex	2	pho	1300,68831940147	
021	12	Kind.bmp	NA	1	pIFG	3	pho	2250	
022	12	Kind.bmp	Rind	0	vertex	3	pho	1395,14719309287	
023	12	Kind.bmp	Rind	0	pIFG	1	pho	955,913430427884	
024	12	Kind.bmp	Rind	0	aIFG	2	pho	1281,79654466319	
103	12	Kind.bmp	sind	0	aIFG	1	pho	1380,97836203916	
001	22	Kopf.bmp	Tropf	0	aIFG	2	pho	2911,21211583976	
002	33	Kopf.bmp	Hopf	1	pIFG	1	pho	1816,66666666666	
003	22	Kopf.bmp	Topf	0	vertex	3	pho	1380,97836203916	
004	22	Kopf.bmp	Topf	0	vertex	1	pho	1163,33333333333	
005	22	Kopf.bmp	Zopf	0	aIFG	3	pho	1735,19913838189	
006	22	Kopf.bmp	Topf	0	aIFG	2	pho	3227,64934270594	
007	22	Kopf.bmp	Kropf	0	vertex	3	pho	2873,42856636321	
008	22	Kopf.bmp	Topf	0	pIFG	1	pho	1116,49351570325	
009	22	Kopf.bmp	Zopf	0	pIFG	2	pho	1574,61905310652	
010	22	Kopf.bmp	Topf	0	aIFG	3	pho	1536,83550362996	
011	22	Kopf.bmp	Knopf	0	vertex	1	pho	1815,48918101958	
012	22	Kopf.bmp	Zopf	0	pIFG	2	pho	1102,32468464954	
013	22	Kopf.bmp	Topf	0	vertex	3	pho	1640,7402646905	
014	22	Kopf.bmp	Topf	0	pIFG	1	pho	1366,80953098545	
015	22	Kopf.bmp	Topf	0	pIFG	2	pho	1645,46320837507	
016	22	Kopf.bmp	NA	1	pIFG	3	pho	2250	
017	22	Kopf.bmp	Topf	0	vertex	1	pho	1933,56277313382	
018	22	Kopf.bmp	Zopf	0	aIFG	3	pho	2150,81818262403	
019	22	Kopf.bmp	Zopf	0	vertex	3	pho	1456,54546099227	
020	22	Kopf.bmp	Topf	0	pIFG	1	pho	2566,43722686617	
021	22	Kopf.bmp	Kropf	0	aIFG	2	pho	1588,78788416023	
022	22	Kopf.bmp	Topf	0	pIFG	2	pho	1508,49784152254	
023	22	Kopf.bmp	Topf	0	aIFG	3	pho	1253,45888255577	
024	22	Kopf.bmp	Schopf	0	vertex	1	pho	1012,58875464272	
103	22	Kopf.bmp	Schopf	0	vertex	3	pho	2240,55411263086	
001	33	Kreis.bmp	NA	1	vertex	1	pho	2250	
002	13	Kreis.bmp	Greis	0	aIFG	3	pho	1470,71429204598	
003	13	Kreis.bmp	NA	1	pIFG	2	pho	2250	
004	13	Kreis.bmp	NA	1	pIFG	3	pho	2250	
005	13	Kreis.bmp	NA	1	vertex	2	pho	2683,33333333333	
006	13	Kreis.bmp	Preis	0	vertex	1	pho	1702,1385325899	
007	13	Kreis.bmp	Preis	0	pIFG	2	pho	2769,52380530267	
008	13	Kreis.bmp	Greis	0	aIFG	3	pho	1475,43723573055	
009	13	Kreis.bmp	Mais	0	aIFG	1	pho	1363,33333333333	
010	13	Kreis.bmp	Reis	0	vertex	2	pho	2403,33333333333	
011	13	Kreis.bmp	Gleis	0	pIFG	3	pho	2051,63636524807	
012	13	Kreis.bmp	Eis	0	aIFG	1	pho	1416,66666666666	
013	13	Kreis.bmp	Scheiss	0	pIFG	2	pho	3317,38527271276	
014	13	Kreis.bmp	Mais	0	aIFG	3	pho	1862,71861786527	
015	13	Kreis.bmp	Greis	0	aIFG	1	pho	1985,51515366409	
016	13	Kreis.bmp	Reis	0	vertex	1	pho	1182,61472728723	
017	13	Kreis.bmp	Fleiss	0	pIFG	3	pho	1187,3376709718	
018	13	Kreis.bmp	NA	1	vertex	2	pho	2250	
019	13	Kreis.bmp	Reis	0	pIFG	2	pho	1192,06061465637	
020	13	Kreis.bmp	Reis	0	aIFG	3	pho	1602,95671521394	
021	13	Kreis.bmp	NA	1	vertex	1	pho	2250	
022	13	Kreis.bmp	Eis	0	aIFG	1	pho	2788,41558004095	
023	13	Kreis.bmp	NA	1	vertex	2	pho	2250	
024	13	Kreis.bmp	Mais	0	pIFG	3	pho	1872,16450523441	
103	13	Kreis.bmp	Mais	2	pIFG	2	pho	2670	
001	22	Kunde.bmp	NA	1	pIFG	3	pho	2250	
002	22	Kunde.bmp	Runde	0	vertex	2	pho	1447,09957362313	
003	22	Kunde.bmp	Pfunde	0	aIFG	1	pho	1843,826843127	
004	22	Kunde.bmp	Hunde	0	aIFG	2	pho	1338,47186887803	
005	22	Kunde.bmp	Wunde	0	pIFG	1	pho	1314,85715045518	
006	22	Kunde.bmp	Stunde	0	pIFG	3	pho	2325,56709895311	
007	22	Kunde.bmp	Runde	0	aIFG	1	pho	1716,30736364361	
008	22	Kunde.bmp	Pfunde	0	vertex	2	pho	1687,96970153619	
009	22	Kunde.bmp	Wunde	0	vertex	3	pho	1125,93940307239	
010	22	Kunde.bmp	Stunde	0	pIFG	1	pho	1461,26840467684	
011	22	Kunde.bmp	Wunde	0	aIFG	2	pho	2123,33333333333	
012	22	Kunde.bmp	Runde	0	vertex	3	pho	1069,26407885755	
013	22	Kunde.bmp	NA	1	aIFG	1	pho	2250	
014	22	Kunde.bmp	Wunde	0	vertex	2	pho	1291,24243203233	
015	22	Kunde.bmp	Munde	0	vertex	3	pho	3435,45886482701	
016	22	Kunde.bmp	NA	1	aIFG	2	pho	2250	
017	22	Kunde.bmp	Stunde	0	aIFG	2	pho	2755,35497424896	
018	22	Kunde.bmp	Pfunde	0	pIFG	1	pho	1943,00866050296	
019	22	Kunde.bmp	Munde	0	aIFG	1	pho	1574,61905310652	
020	22	Kunde.bmp	Runde	0	vertex	2	pho	1976,06926629495	
021	22	Kunde.bmp	Runde	0	pIFG	3	pho	1560,45022205281	
022	22	Kunde.bmp	Runde	0	vertex	3	pho	1324,30303782432	
023	22	Kunde.bmp	Wunde	0	pIFG	1	pho	2231,10822526172	
024	22	Kunde.bmp	Stunde	0	aIFG	2	pho	2183,87878841602	
103	22	Kunde.bmp	Stunde	0	aIFG	1	pho	1857,9956741807	
001	17	Kutsche.bmp	NA	1	vertex	1	pho	1513,22078520711	
002	24	Kutsche.bmp	NA	1	aIFG	3	pho	2250	
003	24	Kutsche.bmp	NA	1	pIFG	2	pho	2250	
004	24	Kutsche.bmp	Rutsche	0	pIFG	3	pho	1456,54546099227	
005	24	Kutsche.bmp	Rutsche	0	vertex	2	pho	1267,62771360948	
006	24	Kutsche.bmp	Rutsche	0	vertex	1	pho	2845,09090425579	
007	24	Kutsche.bmp	Rutsche	0	pIFG	2	pho	1574,61905310652	
008	24	Kutsche.bmp	Rutsche	0	aIFG	3	pho	1291,24243203233	
009	24	Kutsche.bmp	Rutsche	0	aIFG	1	pho	1248,7359388712	
010	24	Kutsche.bmp	Rutsche	0	vertex	2	pho	1286,51948834776	
011	24	Kutsche.bmp	Rutsche	0	pIFG	3	pho	1475,43723573055	
012	24	Kutsche.bmp	Rutsche	0	aIFG	1	pho	1196,78355834094	
013	24	Kutsche.bmp	Rutsche	0	pIFG	2	pho	1626,57143363679	
014	24	Kutsche.bmp	Rutsche	0	aIFG	3	pho	1215,67533307922	
015	24	Kutsche.bmp	NA	1	aIFG	1	pho	2250	
016	24	Kutsche.bmp	Tusche	1	vertex	1	pho	4058,88743119022	
017	24	Kutsche.bmp	Rutsche	0	pIFG	3	pho	1664,35498311334	
018	24	Kutsche.bmp	Rutsche	0	vertex	2	pho	1069,26407885755	
019	24	Kutsche.bmp	Rutsche	0	pIFG	2	pho	1150	
020	24	Kutsche.bmp	Rutsche	0	aIFG	3	pho	1678,52381416705	
021	24	Kutsche.bmp	NA	1	vertex	1	pho	2250	
022	24	Kutsche.bmp	Rutsche	0	aIFG	1	pho	1593,5108278448	
023	24	Kutsche.bmp	Rutsche	0	vertex	2	pho	1281,79654466319	
024	24	Kutsche.bmp	NA	1	pIFG	3	pho	2250	
103	24	Kutsche.bmp	NA	1	pIFG	2	pho	2250	
001	23	Laden.bmp	Faden	0	aIFG	2	pho	1258,18182624034	
002	50	Laden.bmp	Fladen	0	pIFG	1	pho	1626,57143363679	
003	23	Laden.bmp	baden	0	vertex	3	pho	2029,99999999999	
004	23	Laden.bmp	NA	1	vertex	1	pho	2250	
005	23	Laden.bmp	Faden	0	aIFG	3	pho	1173,16883991809	
006	23	Laden.bmp	Waden	0	aIFG	2	pho	2083,33333333333	
007	23	Laden.bmp	baden	0	vertex	3	pho	2443,33333333333	
008	23	Laden.bmp	baden	0	pIFG	1	pho	1216,66666666666	
009	23	Laden.bmp	Faden	0	pIFG	2	pho	1144,83117781067	
010	23	Laden.bmp	Faden	0	aIFG	3	pho	1272,35065729405	
011	23	Laden.bmp	Faden	0	vertex	1	pho	1352,64069993174	
012	23	Laden.bmp	Faden	0	pIFG	2	pho	927,575768320465	
013	23	Laden.bmp	Faden	0	vertex	3	pho	1862,71861786527	
014	23	Laden.bmp	Faden	0	pIFG	1	pho	1347,91775624717	
015	23	Laden.bmp	Faden	0	pIFG	2	pho	1994,96104103323	
016	23	Laden.bmp	baden	0	pIFG	3	pho	3152,08224375282	
017	23	Laden.bmp	baden	0	vertex	1	pho	1910	
018	23	Laden.bmp	Fladen	0	aIFG	3	pho	1277,07360097862	
019	23	Laden.bmp	Waden	0	vertex	3	pho	3083,33333333333	
020	23	Laden.bmp	Faden	0	pIFG	1	pho	1749,3679694356	
021	23	Laden.bmp	Maden	0	aIFG	2	pho	1576,66666666666	
022	23	Laden.bmp	Faden	0	pIFG	2	pho	1366,80953098545	
023	23	Laden.bmp	Faden	0	aIFG	3	pho	1258,18182624034	
024	23	Laden.bmp	baden	0	vertex	1	pho	1723,33333333333	
103	23	Laden.bmp	baden	0	vertex	3	pho	2430	
001	9	Lamm.bmp	Kamm	0	aIFG	2	pho	1645,46320837507	
002	17	Lamm.bmp	Kamm	0	pIFG	1	pho	1296,66666666666	
003	9	Lamm.bmp	Kamm	0	vertex	3	pho	2278,33766210741	
004	9	Lamm.bmp	Kamm	0	vertex	1	pho	1073,98702254212	
005	9	Lamm.bmp	Kamm	0	aIFG	3	pho	2353,90476106053	
006	9	Lamm.bmp	Kamm	0	aIFG	2	pho	1017,31169832729	
007	9	Lamm.bmp	Kamm	0	vertex	3	pho	965,359317797023	
008	9	Lamm.bmp	Kamm	0	pIFG	1	pho	1083,43290991126	
009	9	Lamm.bmp	Kamm	0	pIFG	2	pho	1097,60174096497	
010	9	Lamm.bmp	Kamm	0	aIFG	3	pho	1451,8225173077	
011	9	Lamm.bmp	Damm	0	vertex	1	pho	1469,99999999999	
012	9	Lamm.bmp	Kamm	0	pIFG	2	pho	998,419923589011	
013	9	Lamm.bmp	Kamm	0	vertex	3	pho	1565,17316573738	
014	9	Lamm.bmp	Kamm	0	pIFG	1	pho	1503,77489783797	
015	9	Lamm.bmp	Schlamm	0	pIFG	2	pho	1919,39394208011	
016	9	Lamm.bmp	Kamm	0	pIFG	3	pho	1319,58009413975	
017	9	Lamm.bmp	Kamm	0	vertex	1	pho	2750,63203056439	
018	9	Lamm.bmp	Damm	0	aIFG	3	pho	1003,33333333333	
019	9	Lamm.bmp	Kamm	0	vertex	3	pho	1305,41126308604	
020	9	Lamm.bmp	Kamm	0	pIFG	1	pho	1777,70563154302	
021	9	Lamm.bmp	Kamm	0	aIFG	2	pho	1409,31602414658	
022	9	Lamm.bmp	Kamm	0	pIFG	2	pho	1428,20779888486	
023	9	Lamm.bmp	Kamm	0	aIFG	3	pho	1050,37230411927	
024	9	Lamm.bmp	Kamm	0	vertex	1	pho	998,419923589011	
103	9	Lamm.bmp	Kamm	0	vertex	3	pho	1225,12122044836	
001	40	Lampe.bmp	NA	1	vertex	1	pho	2250	
002	5	Lampe.bmp	Rampe	0	aIFG	3	pho	1659,63203942877	
003	5	Lampe.bmp	Pampe	0	pIFG	2	pho	1489,60606678426	
004	5	Lampe.bmp	NA	1	pIFG	3	pho	2250	
005	5	Lampe.bmp	Schlampe	0	vertex	2	pho	1300,68831940147	
006	5	Lampe.bmp	Rampe	0	vertex	1	pho	2018,57575945608	
007	5	Lampe.bmp	NA	1	pIFG	2	pho	2250	
008	5	Lampe.bmp	Wampe	0	aIFG	3	pho	1669,07792679791	
009	5	Lampe.bmp	Rampe	0	aIFG	1	pho	1206,22944571008	
010	5	Lampe.bmp	Rampe	0	vertex	2	pho	1258,18182624034	
011	5	Lampe.bmp	Rampe	0	pIFG	3	pho	2788,41558004095	
012	5	Lampe.bmp	Schlampe	0	aIFG	1	pho	1050,37230411927	
013	5	Lampe.bmp	Rampe	0	pIFG	2	pho	1961,90043524124	
014	5	Lampe.bmp	Rampe	0	aIFG	3	pho	2849,81384794036	
015	5	Lampe.bmp	Rampe	0	aIFG	1	pho	1574,61905310652	
016	5	Lampe.bmp	Rampe	0	vertex	1	pho	1078,70996622669	
017	5	Lampe.bmp	Schranke	1	pIFG	3	pho	2429,47186001365	
018	5	Lampe.bmp	Kante	1	vertex	2	pho	3255,98700481336	
019	5	Lampe.bmp	Rampe	0	pIFG	2	pho	1092,8787972804	
020	5	Lampe.bmp	Rampe	0	aIFG	3	pho	1253,45888255577	
021	5	Lampe.bmp	Lampe	1	vertex	1	pho	1560,45022205281	
022	5	Lampe.bmp	Pampe	0	aIFG	1	pho	1234,5671078175	
023	5	Lampe.bmp	NA	1	vertex	2	pho	2250	
024	5	Lampe.bmp	NA	1	pIFG	3	pho	3255,98700481336	
103	5	Lampe.bmp	NA	1	pIFG	2	pho	2250	
001	18	Lauch.bmp	Bauch	0	vertex	1	pho	1508,49784152254	
002	45	Lauch.bmp	NA	1	aIFG	3	pho	2250	
003	45	Lauch.bmp	Bauch	0	pIFG	2	pho	1900,50216734183	
004	45	Lauch.bmp	Bauch	0	pIFG	3	pho	1336,66666666666	
005	45	Lauch.bmp	Bauch	0	vertex	2	pho	1541,55844731453	
006	45	Lauch.bmp	Sch-Bauch	2	vertex	1	pho	3336,66666666666	
007	45	Lauch.bmp	Strauch	0	pIFG	2	pho	1324,30303782432	
008	45	Lauch.bmp	Strauch	0	aIFG	3	pho	1031,480529381	
009	45	Lauch.bmp	Bauch	0	aIFG	1	pho	1269,99999999999	
010	45	Lauch.bmp	Bauch	0	vertex	2	pho	2736,66666666666	
011	45	Lauch.bmp	Bauch	0	pIFG	3	pho	1469,99999999999	
012	45	Lauch.bmp	Bauch	0	aIFG	1	pho	1349,99999999999	
013	45	Lauch.bmp	Schlauch	0	pIFG	2	pho	3940,81383907597	
014	45	Lauch.bmp	Bauch	0	aIFG	3	pho	1451,8225173077	
015	45	Lauch.bmp	Schlauch	0	aIFG	1	pho	1754,09091312017	
016	45	Lauch.bmp	Bauch	0	vertex	1	pho	1896,66666666666	
017	45	Lauch.bmp	Bauch	0	pIFG	3	pho	1451,8225173077	
018	45	Lauch.bmp	Schlauch	0	vertex	2	pho	2292,50649316112	
019	45	Lauch.bmp	Stauch	1	pIFG	2	pho	3723,33333333333	
020	45	Lauch.bmp	Strauch	0	aIFG	3	pho	2065,80519630177	
021	45	Lauch.bmp	NA	1	vertex	1	pho	2250	
022	45	Lauch.bmp	Rauch	0	aIFG	1	pho	3170,9740184911	
023	45	Lauch.bmp	Bauch	0	vertex	2	pho	1163,72295254895	
024	45	Lauch.bmp	Bauch	0	pIFG	3	pho	2098,86580209376	
103	45	Lauch.bmp	Strauch	0	pIFG	2	pho	1437,653686254	
001	10	Leiche.bmp	Weiche	0	pIFG	3	pho	2094,14285840919	
002	10	Leiche.bmp	Seiche	1	vertex	2	pho	2632,55843845015	
003	10	Leiche.bmp	NA	1	aIFG	1	pho	1796,5974062813	
004	10	Leiche.bmp	NA	1	aIFG	2	pho	2250	
005	10	Leiche.bmp	Weiche	0	pIFG	1	pho	1192,06061465637	
006	10	Leiche.bmp	NA	1	pIFG	3	pho	2250	
007	10	Leiche.bmp	Teiche	0	aIFG	1	pho	1602,95671521394	
008	10	Leiche.bmp	Bei	1	vertex	2	pho	1443,33333333333	
009	10	Leiche.bmp	Eiche	0	vertex	3	pho	1229,99999999999	
010	10	Leiche.bmp	NA	1	pIFG	1	pho	2250	
011	10	Leiche.bmp	Eiche	0	aIFG	2	pho	2310	
012	10	Leiche.bmp	Eiche	0	vertex	3	pho	1933,56277313382	
013	10	Leiche.bmp	Teiche	0	aIFG	1	pho	4233,6363475193	
014	10	Leiche.bmp	Weiche	0	vertex	2	pho	2490,87012791305	
015	10	Leiche.bmp	NA	1	vertex	3	pho	2250	
016	10	Leiche.bmp	Teiche	0	aIFG	2	pho	3350,44587850475	
017	10	Leiche.bmp	Eiche	0	aIFG	2	pho	1843,33333333333	
018	10	Leiche.bmp	Teiche	0	pIFG	1	pho	2793,13852372552	
019	10	Leiche.bmp	Deiche	0	aIFG	1	pho	1626,57143363679	
020	10	Leiche.bmp	Eiche	0	vertex	2	pho	1465,99134836141	
021	10	Leiche.bmp	Eiche	0	pIFG	3	pho	1603,33333333333	
022	10	Leiche.bmp	Eiche	0	vertex	3	pho	1243,33333333333	
023	10	Leiche.bmp	Teiche	0	pIFG	1	pho	1513,22078520711	
024	10	Leiche.bmp	NA	1	aIFG	2	pho	2250	
103	10	Leiche.bmp	NA	1	aIFG	1	pho	2250	
001	21	Leier.bmp	Geier	0	aIFG	2	pho	2278,33766210741	
002	34	Leier.bmp	Meier	2	pIFG	1	pho	1816,66666666666	
003	21	Leier.bmp	NA	1	vertex	3	pho	2250	
004	21	Leier.bmp	Eier	0	vertex	1	pho	1248,7359388712	
005	21	Leier.bmp	Eier	0	aIFG	3	pho	2736,46319951068	
006	21	Leier.bmp	Feier	0	aIFG	2	pho	4295,03461541871	
007	21	Leier.bmp	NA	1	vertex	3	pho	2250	
008	21	Leier.bmp	Reiher	0	pIFG	1	pho	1768,25974417388	
009	21	Leier.bmp	Reiher	0	pIFG	2	pho	2778,96969267181	
010	21	Leier.bmp	Geier	0	aIFG	3	pho	1957,17749155667	
011	21	Leier.bmp	Feier	0	vertex	1	pho	1456,54546099227	
