Subject	Age	Gender	Scolarity	Handedness	Session	Stimulus_Type	Ita_Word	Eng_Word	Accuracy	RTs
2	44	female	16	right	1	Word	PENE	penis	1	669
2	44	female	16	right	1	Word	TERRA	earth	1	568
2	44	female	16	right	1	Word	ABUSO	abuse	1	614
2	44	female	16	right	1	Pseudoword	GACAVO		1	598
2	44	female	16	right	1	Pseudoword	BOSA		1	644
2	44	female	16	right	1	Pseudoword	RENTIMATA		1	684
2	44	female	16	right	1	Word	TEGLIA	baking_pan	1	660
2	44	female	16	right	1	Word	EVIDENTE	plain	1	661
2	44	female	16	right	1	Pseudoword	PITANTA		1	675
2	44	female	16	right	1	Pseudoword	ELATTO		1	602
2	44	female	16	right	1	Word	PATRIOTA	patriot	1	880
2	44	female	16	right	1	Pseudoword	FOLSO		1	604
2	44	female	16	right	1	Pseudoword	DOVAVA		1	835
2	44	female	16	right	1	Pseudoword	CANSUDI		1	575
2	44	female	16	right	1	Word	CADUTA	fall	1	662
2	44	female	16	right	1	Word	FERITE	wounds	1	805
2	44	female	16	right	1	Pseudoword	ALERO		1	818
2	44	female	16	right	1	Pseudoword	TALODILANO		1	657
2	44	female	16	right	1	Pseudoword	TASANDETIVO		1	724
2	44	female	16	right	1	Word	SETA	silk	1	718
2	44	female	16	right	1	Pseudoword	OMA		1	738
2	44	female	16	right	1	Word	CAREZZA	caress	1	597
2	44	female	16	right	1	Pseudoword	LARMA		1	663
2	44	female	16	right	1	Pseudoword	ILAFEURTA		1	814
2	44	female	16	right	1	Word	GOMITO	elbow	1	1120
2	44	female	16	right	1	Word	TRAMPOLINO	skijump	1	785
2	44	female	16	right	1	Word	ROVENTE	scorching	1	759
2	44	female	16	right	1	Word	VIALE	avenue	1	674
2	44	female	16	right	1	Pseudoword	ROVVIO		1	721
2	44	female	16	right	1	Word	PRATERIA	prairie	1	647
2	44	female	16	right	1	Word	MORBILLO	measles	1	689
2	44	female	16	right	1	Word	AMORE	love	1	543
2	44	female	16	right	1	Word	SERPENTE	snake	1	594
2	44	female	16	right	1	Pseudoword	BEREDAMO		1	630
2	44	female	16	right	1	Word	RISULTATO	achievement	1	840
2	44	female	16	right	1	Word	TETTO	roof	1	722
2	44	female	16	right	1	Pseudoword	COLLITTA		1	783
2	44	female	16	right	1	Word	COLOMBO	dove	1	963
2	44	female	16	right	1	Pseudoword	SPAMA		1	606
2	44	female	16	right	1	Word	ROMANTICO	romantic	1	644
2	44	female	16	right	1	Pseudoword	ENGENDE		1	814
2	44	female	16	right	1	Word	PORTA	door	1	581
2	44	female	16	right	1	Word	RISATA	laughter	1	748
2	44	female	16	right	1	Word	ECCITAZIONE	excitement	1	1001
2	44	female	16	right	1	Word	PANCA	bench	1	701
2	44	female	16	right	1	Word	RE	king	1	715
2	44	female	16	right	1	Word	CARAMELLA	candy	1	581
2	44	female	16	right	1	Pseudoword	DANSA		1	770
2	44	female	16	right	1	Pseudoword	ACOLLIMO		1	741
2	44	female	16	right	1	Pseudoword	REMANTICA		1	894
2	44	female	16	right	1	Pseudoword	ANCURCANTE		1	1023
2	44	female	16	right	1	Pseudoword	GUARNILLI		1	686
2	44	female	16	right	1	Pseudoword	SCAREMERE		1	808
2	44	female	16	right	1	Pseudoword	CONSETTI		1	811
2	44	female	16	right	1	Word	RAMMARICATO	regretful	1	1007
2	44	female	16	right	1	Pseudoword	OBBARLELO		1	707
2	44	female	16	right	1	Word	EROTICO	erotic	1	693
2	44	female	16	right	1	Word	SERIO	serious	1	765
2	44	female	16	right	1	Pseudoword	SERUSI		1	553
2	44	female	16	right	1	Word	ECCEZIONALE	outstanding	1	622
2	44	female	16	right	1	Word	INFASTIDIRE	annoy	1	820
2	44	female	16	right	1	Word	MANIACO	maniac	1	836
2	44	female	16	right	1	Pseudoword	DIZZIMENGE		1	744
2	44	female	16	right	1	Word	ASTIO	venom	1	867
2	44	female	16	right	1	Pseudoword	SETERFA		1	748
2	44	female	16	right	1	Word	BRACCIO	arm	1	601
2	44	female	16	right	1	Word	MAGNIFICO	terrific	1	676
2	44	female	16	right	1	Pseudoword	RIMERRORMI		1	669
2	44	female	16	right	1	Word	SCIOCCHEZZA	nonsense	1	671
2	44	female	16	right	1	Pseudoword	RISTRULLATO		1	834
2	44	female	16	right	1	Pseudoword	TIGANO		1	667
2	44	female	16	right	1	Pseudoword	IMBASBANDO		1	817
2	44	female	16	right	1	Word	CARTA	paper	1	531
2	44	female	16	right	1	Pseudoword	DIGIRO		1	737
2	44	female	16	right	1	Pseudoword	APILEMMO		1	744
2	44	female	16	right	1	Pseudoword	SARSO		1	556
2	44	female	16	right	1	Word	ASSO	ace	1	658
2	44	female	16	right	1	Word	IRRITARE	irritate	1	783
2	44	female	16	right	1	Pseudoword	DASTITE		1	630
2	44	female	16	right	1	Pseudoword	BASILANDO		1	849
2	44	female	16	right	1	Pseudoword	ASFOLIMA		1	674
2	44	female	16	right	1	Pseudoword	BURMIATO		1	593
2	44	female	16	right	1	Pseudoword	COSORTA		1	683
2	44	female	16	right	1	Word	GUFO	owl	1	660
2	44	female	16	right	1	Word	CAMION	truck	1	699
2	44	female	16	right	1	Word	BENDA	bandage	1	673
2	44	female	16	right	1	Word	IMPEGNATO	engaged	1	767
2	44	female	16	right	1	Word	TAXI	taxi	1	602
2	44	female	16	right	1	Pseudoword	ORTODITE		1	926
2	44	female	16	right	1	Word	IDIOTA	idiot	1	692
2	44	female	16	right	1	Pseudoword	DOSSICA		1	864
2	44	female	16	right	1	Pseudoword	RARANTI		1	741
2	44	female	16	right	1	Word	SBALORDITO	awed	1	697
2	44	female	16	right	1	Pseudoword	FINSIPI		1	603
2	44	female	16	right	1	Word	SCONFITTO	defeated	1	643
2	44	female	16	right	1	Word	ELEMENTO	item	1	621
2	44	female	16	right	1	Pseudoword	SVIVATO		1	700
2	44	female	16	right	1	Word	INFURIATO	enraged	1	701
2	44	female	16	right	1	Word	MUFFA	fungus	1	612
2	44	female	16	right	1	Word	ABITUDINI	habit	1	698
2	44	female	16	right	1	Pseudoword	PLOTTETTO		1	922
2	44	female	16	right	1	Pseudoword	SPAMARCI		1	620
2	44	female	16	right	1	Pseudoword	DOLFATTI		1	579
2	44	female	16	right	1	Pseudoword	NIEPO		1	579
2	44	female	16	right	1	Pseudoword	AMPRINTIRE		1	854
2	44	female	16	right	1	Pseudoword	BIRZA		1	618
2	44	female	16	right	1	Pseudoword	SOLTA		1	682
2	44	female	16	right	1	Pseudoword	ERBAE		1	627
2	44	female	16	right	1	Pseudoword	SCASTRO		1	731
2	44	female	16	right	1	Word	CATAPECCHIA	slum	1	917
2	44	female	16	right	1	Word	TESO	stiff	1	489
2	44	female	16	right	1	Pseudoword	DACARE		1	554
2	44	female	16	right	1	Word	FESTIVO	festive	1	546
2	44	female	16	right	1	Word	SCHIAVO	slave	1	746
2	44	female	16	right	1	Word	OMBRELLO	umbrella	1	618
2	44	female	16	right	1	Word	MULINO	windmill	1	529
2	44	female	16	right	1	Pseudoword	FRAVE		1	629
2	44	female	16	right	1	Pseudoword	RAMARE		0	875
2	44	female	16	right	1	Word	LUTTO	bereavement	1	592
2	44	female	16	right	1	Pseudoword	SPOVRO		1	658
2	44	female	16	right	1	Word	SEDIA	chair	1	618
2	44	female	16	right	1	Pseudoword	GOLONE		1	787
2	44	female	16	right	1	Word	ULCERA	ulcer	1	583
2	44	female	16	right	1	Pseudoword	PRESCE		1	796
2	44	female	16	right	1	Pseudoword	PINE		1	735
2	44	female	16	right	1	Pseudoword	MONOMERFERTIGICO		1	1328
2	44	female	16	right	1	Word	STUDIOSO	scholar	1	637
2	44	female	16	right	1	Word	GIOIOSO	joyful	1	663
2	44	female	16	right	1	Pseudoword	APPLORCATI		1	845
2	44	female	16	right	1	Word	MALEVOLENZA	malice	1	900
2	44	female	16	right	1	Word	ATTICO	penthouse	1	799
2	44	female	16	right	1	Word	GIOCATTOLO	toy	1	629
2	44	female	16	right	1	Word	MOBILITÀ	mobility	1	585
2	44	female	16	right	1	Pseudoword	SASSE		1	710
2	44	female	16	right	1	Pseudoword	GNORFEVIA		1	781
2	44	female	16	right	1	Pseudoword	COSTORI		1	765
2	44	female	16	right	1	Word	SEDILE	seat	1	638
2	44	female	16	right	1	Pseudoword	UTIO		1	553
2	44	female	16	right	1	Word	BAMBINO	child	1	548
2	44	female	16	right	1	Pseudoword	FRAZZA		1	645
2	44	female	16	right	1	Pseudoword	GODONCHIA		1	796
2	44	female	16	right	1	Pseudoword	PRUZANANDO		1	879
2	44	female	16	right	1	Word	CHIESA	church	1	656
2	44	female	16	right	1	Word	ENTUSIASMARE	thrill	1	836
2	44	female	16	right	1	Pseudoword	RABBALSITO		1	900
2	44	female	16	right	1	Pseudoword	NENTRITE		1	669
2	44	female	16	right	1	Word	SCORPIONE	scorpion	1	744
2	44	female	16	right	1	Pseudoword	LESSAU		1	723
2	44	female	16	right	1	Word	OFFENDERE	offend	1	593
2	44	female	16	right	1	Pseudoword	CRORLINO		1	744
2	44	female	16	right	1	Pseudoword	SABBATO		1	792
2	44	female	16	right	1	Pseudoword	BEMPIE		1	612
2	44	female	16	right	1	Pseudoword	COLURVA		1	757
2	44	female	16	right	1	Word	DISTACCATO	detached	1	713
2	44	female	16	right	1	Pseudoword	CONOVVE		1	702
2	44	female	16	right	1	Word	DISCARICA	dump	1	833
2	44	female	16	right	1	Pseudoword	EMPELOPAMO		1	927
2	44	female	16	right	1	Word	DOMINANTE	controlling	1	1162
2	44	female	16	right	1	Word	SPAVENTOSO	fearful	1	670
2	44	female	16	right	1	Word	MUCO	mucus	1	505
2	44	female	16	right	1	Pseudoword	VOZOME		1	607
2	44	female	16	right	1	Word	CIBO	food	1	481
2	44	female	16	right	1	Pseudoword	MASSECI		1	723
2	44	female	16	right	1	Word	HAMBURGER	hamburger	1	716
2	44	female	16	right	1	Pseudoword	MORALORO		1	936
2	44	female	16	right	1	Word	GIACCA	jacket	1	514
2	44	female	16	right	1	Pseudoword	VULCO		1	634
2	44	female	16	right	1	Word	GIOVANE	young	1	519
2	44	female	16	right	1	Pseudoword	RASTALO		1	609
2	44	female	16	right	1	Pseudoword	GIDOGRI		1	732
2	44	female	16	right	1	Pseudoword	STALLECI		1	725
2	44	female	16	right	1	Pseudoword	AFGUTTA		1	944
2	44	female	16	right	1	Word	INQUIETO	tense	1	758
2	44	female	16	right	1	Pseudoword	DIMI		1	654
2	44	female	16	right	1	Pseudoword	NIGA		1	781
2	44	female	16	right	1	Pseudoword	ODARI		1	783
2	44	female	16	right	1	Word	GRATO	grateful	1	571
2	44	female	16	right	1	Pseudoword	BARMORE		1	701
2	44	female	16	right	1	Pseudoword	TESENTA		1	631
2	44	female	16	right	1	Word	BENEDIRE	bless	1	795
2	44	female	16	right	1	Word	POSSIBILITÀ	chance	1	533
2	44	female	16	right	1	Word	LUNATICO	moody	1	834
2	44	female	16	right	1	Pseudoword	ECAMPLO		1	653
2	44	female	16	right	1	Word	MALEDUCATO	rude	1	616
2	44	female	16	right	1	Word	TOSSICO	toxic	1	628
2	44	female	16	right	1	Pseudoword	NESTI		1	579
2	44	female	16	right	1	Word	FOGLIO	sheet	1	817
2	44	female	16	right	1	Word	TERRIFICANTE	terrible	1	780
2	44	female	16	right	1	Word	MESTOLO	ladle	1	722
2	44	female	16	right	1	Word	RITARDATO	delayed	1	584
2	44	female	16	right	1	Word	CALORE	warmth	1	533
2	44	female	16	right	1	Pseudoword	ARAVE		1	587
2	44	female	16	right	1	Word	RUMOROSO	noisy	1	563
2	44	female	16	right	1	Pseudoword	SAMBLESO		1	734
2	44	female	16	right	1	Word	PESCE	fish	1	604
2	44	female	16	right	1	Pseudoword	INFLILZANTE		1	1336
2	44	female	16	right	1	Pseudoword	PNESIZIASMI		1	848
2	44	female	16	right	1	Word	COMMEDIA	comedy	1	587
2	44	female	16	right	1	Pseudoword	RENVERANO		1	743
2	44	female	16	right	1	Word	COLLO	neck	1	519
2	44	female	16	right	1	Pseudoword	VINGE		1	664
2	44	female	16	right	1	Word	TURBATO	upset	1	588
2	44	female	16	right	1	Word	NEONATO	infant	1	710
2	44	female	16	right	1	Pseudoword	SMASTANDO		1	819
2	44	female	16	right	1	Pseudoword	FARCO		1	706
2	44	female	16	right	1	Word	CORNICE	frame	1	912
2	44	female	16	right	1	Word	DOLLARO	dollar	1	715
2	44	female	16	right	1	Word	CORRIDOIO	corridor	1	667
2	44	female	16	right	1	Pseudoword	RACUTO		1	705
2	44	female	16	right	1	Word	PIAZZA	square	1	544
2	44	female	16	right	1	Word	OSTAGGIO	hostage	1	821
2	44	female	16	right	1	Word	SCETTICO	skeptical	1	825
2	44	female	16	right	1	Word	VASCA	bathtub	1	588
2	44	female	16	right	1	Pseudoword	OGE		1	618
2	44	female	16	right	1	Word	BELLO	beautiful	1	534
2	44	female	16	right	1	Pseudoword	SILARGLOIPE		1	887
2	44	female	16	right	1	Pseudoword	MINSALE		1	654
2	44	female	16	right	1	Pseudoword	STELA		0	663
2	44	female	16	right	1	Word	AGONIA	agony	1	855
2	44	female	16	right	1	Pseudoword	CRIGICI		1	871
2	44	female	16	right	1	Pseudoword	LABBA		1	1490
2	44	female	16	right	1	Pseudoword	ZOSSE		1	724
2	44	female	16	right	1	Pseudoword	SMULISTRE		1	1137
2	44	female	16	right	1	Word	SIFILIDE	syphilis	1	887
2	44	female	16	right	1	Pseudoword	PROSO		1	755
2	44	female	16	right	1	Word	PRATO	lawn	1	607
2	44	female	16	right	1	Pseudoword	ARUNTIME		1	702
2	44	female	16	right	1	Word	PUNIZIONE	punishment	1	682
2	44	female	16	right	1	Pseudoword	NIVENDO		1	601
2	44	female	16	right	1	Word	AUTOSTRADA	highway	1	832
2	44	female	16	right	1	Word	FIDUCIOSO	confident	1	649
2	44	female	16	right	1	Word	ABORTO	abortion	1	629
2	44	female	16	right	1	Word	OCCHIOLINO	wink	1	656
2	44	female	16	right	1	Pseudoword	SFADI		1	559
2	44	female	16	right	1	Pseudoword	SFELITO		1	794
2	44	female	16	right	1	Pseudoword	STUMBIRE		1	829
2	44	female	16	right	1	Pseudoword	FEITE		1	605
2	44	female	16	right	1	Word	FELPA	sweatshirt	1	624
2	44	female	16	right	1	Pseudoword	MEBONTI		1	739
2	44	female	16	right	1	Pseudoword	ORCORFIE		1	715
2	44	female	16	right	1	Word	PERSO	lost	1	818
2	44	female	16	right	1	Pseudoword	BEDARE		1	744
2	44	female	16	right	1	Pseudoword	TATTATE		1	693
2	44	female	16	right	1	Word	FOLLE	mad	1	571
2	44	female	16	right	1	Word	MORTO	dead	1	808
2	44	female	16	right	1	Pseudoword	VILPA		1	620
2	44	female	16	right	1	Pseudoword	OLLECANDRICO		1	1079
2	44	female	16	right	1	Word	VIVACE	lively	1	605
2	44	female	16	right	1	Pseudoword	IPRA		1	719
2	44	female	16	right	1	Word	SCANDALO	scandal	1	661
2	44	female	16	right	1	Pseudoword	CEZILO		1	825
2	44	female	16	right	1	Word	IMMONDIZIA	dirty	1	670
2	44	female	16	right	1	Pseudoword	RORANI		1	677
2	44	female	16	right	1	Pseudoword	GIVATE		1	652
2	44	female	16	right	1	Pseudoword	ESTECA		1	956
2	44	female	16	right	1	Pseudoword	INSUFETTIRACILMIMO		1	1310
2	44	female	16	right	1	Pseudoword	FRAVIPANOIE		1	1206
2	44	female	16	right	1	Word	RICORDI	memories	1	859
2	44	female	16	right	1	Word	VIVO	alive	1	619
2	44	female	16	right	1	Pseudoword	OTORCANTE		1	820
2	44	female	16	right	1	Word	ALIENO	alien	1	711
2	44	female	16	right	1	Pseudoword	BANCIRE		1	820
2	44	female	16	right	1	Word	FUOCHI_D'ARTIFICIO	fireworks	1	798
2	44	female	16	right	1	Word	INSOLENTE	insolent	1	614
2	44	female	16	right	1	Word	CAPACE	capable	1	640
2	44	female	16	right	1	Pseudoword	RACINO		0	1006
2	44	female	16	right	1	Pseudoword	PABBENEREI		1	1302
2	44	female	16	right	1	Pseudoword	BUMBENE		1	899
2	44	female	16	right	1	Word	SUORA	nun	1	669
2	44	female	16	right	1	Pseudoword	TAECEBLIE		1	792
2	44	female	16	right	1	Word	TEMPO	time	1	515
2	44	female	16	right	1	Pseudoword	CONDIPE		1	1087
2	44	female	16	right	1	Pseudoword	URFAE		1	811
2	44	female	16	right	1	Pseudoword	STARCORCO		1	925
2	44	female	16	right	1	Pseudoword	SFUSPLAMENTO		1	1018
2	44	female	16	right	1	Word	CENA	dinner	1	576
2	44	female	16	right	1	Pseudoword	IDOFFANO		1	974
2	44	female	16	right	1	Pseudoword	MIORO		1	894
2	44	female	16	right	1	Pseudoword	ANZUDE		1	592
2	44	female	16	right	1	Pseudoword	RIPEMMO		1	684
2	44	female	16	right	1	Word	INFELICE	unhappy	1	1020
2	44	female	16	right	1	Pseudoword	TIVRENDO		1	670
2	44	female	16	right	1	Pseudoword	DEVILGI		1	714
2	44	female	16	right	1	Pseudoword	BEFUNANDO		1	635
2	44	female	16	right	1	Word	DISINCANTATO	blase	1	922
2	44	female	16	right	1	Pseudoword	SCASCELI		1	678
2	44	female	16	right	1	Word	UMILE	humble	1	559
2	44	female	16	right	1	Word	SCARAFAGGIO	roach	1	714
2	44	female	16	right	1	Pseudoword	CRONDANE		1	675
2	44	female	16	right	1	Word	DOTTORE	doctor	1	604
2	44	female	16	right	1	Pseudoword	DASTILE		1	628
2	44	female	16	right	1	Word	MUSICA	music	1	613
2	44	female	16	right	1	Word	VAMPIRO	vampire	0	707
2	44	female	16	right	1	Pseudoword	CRORBI		1	625
2	44	female	16	right	1	Pseudoword	ANGA		1	753
2	44	female	16	right	1	Pseudoword	DIVUVE		1	670
2	44	female	16	right	1	Pseudoword	ESOA		1	724
2	44	female	16	right	1	Word	RICOMPENSA	reward	1	770
2	44	female	16	right	1	Pseudoword	NUERGE		1	717
2	44	female	16	right	1	Pseudoword	RUCCHEBUSTI		1	990
2	44	female	16	right	1	Pseudoword	ATTARNIO		1	852
2	44	female	16	right	1	Word	MASSACRO	massacre	1	723
2	44	female	16	right	1	Pseudoword	BOBRIENCI		1	806
2	44	female	16	right	1	Word	REGALO	gift	1	570
2	44	female	16	right	1	Word	ABBRACCIO	hug	1	649
2	44	female	16	right	1	Pseudoword	CIMITE		1	921
2	44	female	16	right	1	Pseudoword	GETTAMMA		1	725
2	44	female	16	right	1	Pseudoword	AVVUMPIRE		1	983
2	44	female	16	right	1	Word	STRESS	stress	1	702
2	44	female	16	right	1	Pseudoword	MASTINA		1	706
2	44	female	16	right	1	Pseudoword	BRILIRE		1	850
2	44	female	16	right	1	Word	NUVOLOSO	overcast	1	674
2	44	female	16	right	1	Pseudoword	STRASTOTURA		1	930
2	44	female	16	right	1	Word	SPREZZANTE	scornful	1	915
2	44	female	16	right	1	Pseudoword	MACAVELE		1	860
2	44	female	16	right	1	Pseudoword	GRORMATANO		1	764
2	44	female	16	right	1	Word	ALCOLISTA	alcoholic	1	751
2	44	female	16	right	1	Word	CHARME	charm	1	832
2	44	female	16	right	1	Pseudoword	UNASO		1	749
2	44	female	16	right	1	Pseudoword	DISCRERA		1	918
2	44	female	16	right	1	Word	GLORIA	glory	1	576
2	44	female	16	right	1	Word	VERGOGNATO	shamed	1	841
2	44	female	16	right	1	Pseudoword	NETOLLI		1	638
2	44	female	16	right	1	Word	LAMPADA	lamp	1	744
2	44	female	16	right	1	Word	PIATTO	plate	1	586
2	44	female	16	right	1	Word	PUTRIDO	putrid	0	713
2	44	female	16	right	1	Word	INTERESSE	interest	1	647
2	44	female	16	right	1	Word	MAGICO	magical	1	676
2	44	female	16	right	1	Word	VITTIMA	victim	1	562
2	44	female	16	right	1	Word	NATALE	christmas	1	562
2	44	female	16	right	1	Word	TALENTO	talent	1	624
2	44	female	16	right	1	Word	GENTILE	gentle	1	577
2	44	female	16	right	1	Pseudoword	POSCLIATO		1	943
2	44	female	16	right	1	Pseudoword	PROCLARE		1	942
2	44	female	16	right	1	Word	REGINA	queen	1	838
2	44	female	16	right	1	Word	MAL_DI_MARE	seasick	1	683
2	44	female	16	right	1	Pseudoword	BAMPRACO		1	721
2	44	female	16	right	1	Word	CONCENTRARSI	concentrate	1	677
2	44	female	16	right	1	Pseudoword	DITUNDURA		1	649
2	44	female	16	right	1	Word	BOUQUET	bouquet	1	746
2	44	female	16	right	1	Pseudoword	SANFI		1	660
2	44	female	16	right	1	Word	AGILE	limber	1	810
2	44	female	16	right	1	Pseudoword	DAMOGIONI		1	767
2	44	female	16	right	1	Word	SCRIVANIA	desk	1	621
2	44	female	16	right	1	Pseudoword	MEARGRIA		1	876
2	44	female	16	right	1	Pseudoword	TIBBELE		1	643
2	44	female	16	right	1	Word	VANDALO	vandal	1	698
2	44	female	16	right	1	Word	ANNOIATO	bored	1	619
2	44	female	16	right	1	Word	LISCIO	smooth	1	518
2	44	female	16	right	1	Pseudoword	BEVOTIO		1	649
2	44	female	16	right	1	Pseudoword	IMBINGIRE		1	1236
2	44	female	16	right	1	Pseudoword	NECACI		1	709
2	44	female	16	right	1	Pseudoword	PREPRORE		1	763
2	44	female	16	right	1	Pseudoword	LUCO		1	1056
2	44	female	16	right	1	Word	INFEZIONE	infection	1	741
2	44	female	16	right	1	Word	ARRUGGINITO	rusty	1	1292
2	44	female	16	right	1	Pseudoword	MIVALIMO		1	669
2	44	female	16	right	1	Pseudoword	GROLI		1	593
2	44	female	16	right	1	Pseudoword	FICARNI		1	577
2	44	female	16	right	1	Pseudoword	SGREVERCI		1	906
2	44	female	16	right	1	Word	FLIRTARE	flirt	0	801
2	44	female	16	right	1	Word	STRILLO	shriek	1	1213
2	44	female	16	right	1	Pseudoword	MOSTOTINO		1	712
2	44	female	16	right	1	Pseudoword	RARDISA		1	742
2	44	female	16	right	1	Word	MERAVIGLIA	wonder	1	655
2	44	female	16	right	1	Word	CORPO	body	1	670
2	44	female	16	right	1	Word	TESTA	head	1	637
2	44	female	16	right	1	Pseudoword	OLORO		1	677
2	44	female	16	right	1	Pseudoword	RULASTI		1	689
2	44	female	16	right	1	Word	BOMBA	bomb	1	690
2	44	female	16	right	1	Word	FRITTELLA	pancakes	1	858
2	44	female	16	right	1	Pseudoword	BEMAZILO		1	613
2	44	female	16	right	1	Word	NUVOLE	clouds	1	652
2	44	female	16	right	1	Pseudoword	BENSADARI		1	999
2	44	female	16	right	1	Pseudoword	DIRETO		1	678
2	44	female	16	right	1	Pseudoword	SNESTISA		1	1039
2	44	female	16	right	1	Word	LAMPADINA	lightbulb	1	653
2	44	female	16	right	1	Word	SPAVENTATO	scared	1	772
2	44	female	16	right	1	Pseudoword	ALIMO		1	721
2	44	female	16	right	1	Pseudoword	ORCORTATO		1	973
2	44	female	16	right	1	Pseudoword	DIDITO		1	714
2	44	female	16	right	1	Word	CANZONE	song	1	643
2	44	female	16	right	1	Pseudoword	PENDUVIA		1	670
2	44	female	16	right	1	Pseudoword	VEPPE		1	809
2	44	female	16	right	1	Pseudoword	LIMPETTA		1	1049
2	44	female	16	right	1	Word	SPECCHIO	mirror	1	771
2	44	female	16	right	1	Pseudoword	PARDEFIGLE		1	886
2	44	female	16	right	1	Pseudoword	PROLOSMATA		1	836
2	44	female	16	right	1	Word	UFFICIO	office	1	623
2	44	female	16	right	1	Word	IDENTITÀ	identity	1	574
2	44	female	16	right	1	Word	CAVIGLIA	ankle	1	661
2	44	female	16	right	1	Word	DORMIRE	sleep	1	577
2	44	female	16	right	1	Word	OTTIMISMO	optimism	1	632
2	44	female	16	right	1	Word	PESTE	pest	1	548
2	44	female	16	right	1	Pseudoword	INGE		1	863
2	44	female	16	right	1	Word	GINNASTA	gymnast	1	675
2	44	female	16	right	1	Pseudoword	MINSAZALE		1	965
2	44	female	16	right	1	Pseudoword	DIENI		1	785
2	44	female	16	right	1	Word	DIAMANTE	diamond	1	698
2	44	female	16	right	1	Word	ORECCHIO	ear	1	598
2	44	female	16	right	1	Word	SCHIAFFO	slap	1	715
2	44	female	16	right	1	Word	FAZZOLETTO	kerchief	1	681
2	44	female	16	right	1	Pseudoword	TAMBAGLIARE		1	990
2	44	female	16	right	1	Word	APATICO	listless	1	936
2	44	female	16	right	1	Pseudoword	VICUGENDO		1	892
2	44	female	16	right	1	Word	DENTISTA	dentist	1	785
2	44	female	16	right	1	Pseudoword	DODIDE		1	676
2	44	female	16	right	1	Word	OSCENO	obscene	1	705
2	44	female	16	right	1	Pseudoword	GERRIO		1	735
2	44	female	16	right	1	Word	TERRAZZO	terrace	1	650
2	44	female	16	right	1	Pseudoword	NEDO		1	652
2	44	female	16	right	1	Pseudoword	CELILARE		1	1252
2	44	female	16	right	1	Word	ESERCITO	army	1	643
2	44	female	16	right	1	Pseudoword	PESDASTI		1	846
2	44	female	16	right	1	Pseudoword	PECUVISTE		1	945
2	44	female	16	right	1	Word	BRUTALE	brutal	1	927
2	44	female	16	right	1	Word	SOLO	alone	1	562
2	44	female	16	right	1	Pseudoword	MASCERSI		1	905
2	44	female	16	right	1	Word	PRESTIGIO	prestige	1	1151
2	44	female	16	right	1	Word	SCARPA	shoe	1	807
2	44	female	16	right	1	Pseudoword	VISCINA		1	857
2	44	female	16	right	1	Word	CURIOSO	curious	1	647
2	44	female	16	right	1	Word	OSTACOLARE	hinder	1	1154
2	44	female	16	right	1	Word	FANGOSO	muddy	1	882
2	44	female	16	right	1	Pseudoword	FRUPPE		1	1077
2	44	female	16	right	1	Word	PERSONA	person	1	593
