Subject	Age	Gender	Scolarity	Handedness	Session	Ita_Word	Eng_Word	Accuracy	RTs
2	21	female	13	left	1	PENSIEROSO	thoughtful	1	593
2	21	female	13	left	1	GIARDINO	garden	1	496
2	21	female	13	left	1	ATTREZZO	tool	1	467
2	21	female	13	left	1	PERICOLO	danger	1	533
2	21	female	13	left	1	ZUCCHERO	sugar	1	478
2	21	female	13	left	1	PITTURARE	paint	1	476
2	21	female	13	left	1	INNAMORATO	valentine	1	471
2	21	female	13	left	1	ESULTANTE	elated	1	510
2	21	female	13	left	1	BASTARDO	bastard	1	536
2	21	female	13	left	1	RITARDATO	delayed	1	431
2	21	female	13	left	1	LUCE	daylight	1	549
2	21	female	13	left	1	TRENO	train	1	457
2	21	female	13	left	1	STUPRO	rape	1	56
2	21	female	13	left	1	SILENZIOSO	quiet	1	470
2	21	female	13	left	1	BOLLENTE	scalding	1	524
2	21	female	13	left	1	TERRA	earth	1	95
2	21	female	13	left	1	ASTRONAUTA	astronaut	1	469
2	21	female	13	left	1	PAZIENTE	patient	1	461
2	21	female	13	left	1	SUCCESSO	success	1	415
2	21	female	13	left	1	MONDO	world	1	327
2	21	female	13	left	1	VIALE	avenue	1	539
2	21	female	13	left	1	HOTEL	hotel	1	519
2	21	female	13	left	1	OSSESSIONE	obsession	1	518
2	21	female	13	left	1	ALLEGRO	merry	1	543
2	21	female	13	left	1	VIOLINO	violin	1	497
2	21	female	13	left	1	BRACCIO	arm	1	535
2	21	female	13	left	1	FIDUCIA	trust	1	145
2	21	female	13	left	1	SCHIUMA	foam	1	444
2	21	female	13	left	1	EDIFICIO	building	1	268
2	21	female	13	left	1	BIANCO	white	1	92
2	21	female	13	left	1	PERVERTITO	pervert	1	210
2	21	female	13	left	1	TOMBA	tomb	1	547
2	21	female	13	left	1	ALBERO	tree	1	508
2	21	female	13	left	1	MADRE	mother	1	10
2	21	female	13	left	1	SBALORDITO	awed	1	522
2	21	female	13	left	1	COLPIRE	hit	1	606
2	21	female	13	left	1	TUMORE	tumor	1	630
2	21	female	13	left	2	SALUTE	health	1	409
2	21	female	13	left	2	FELPA	sweatshirt	1	561
2	21	female	13	left	2	TEGLIA	baking_pan	1	223
2	21	female	13	left	2	ESERCIZIO	exercise	1	503
2	21	female	13	left	2	ADULTO	adult	1	470
2	21	female	13	left	2	POTENTE	powerful	1	529
2	21	female	13	left	2	RABBIA	rabies	1	457
2	21	female	13	left	2	TRISTE	sad	1	514
2	21	female	13	left	2	AGGRESSIONE	assault	1	444
2	21	female	13	left	2	VASO	vase	1	594
2	21	female	13	left	2	INSICURO	insecure	1	533
2	21	female	13	left	2	PAZZO	insane	1	602
2	21	female	13	left	2	RICATTO	blackmail	1	257
2	21	female	13	left	2	PROSTITUTA	whore	1	511
2	21	female	13	left	2	MORALE	moral	1	550
2	21	female	13	left	2	STANCO	weary	1	450
2	21	female	13	left	2	ROSA	rose	1	417
2	21	female	13	left	2	CACTUS	cactus	1	504
2	21	female	13	left	2	DIGNITOSO	dignified	1	211
2	21	female	13	left	2	MINACCIA	menace	1	603
2	21	female	13	left	2	LEALE	loyal	1	524
2	21	female	13	left	2	LOTTA	fight	1	472
2	21	female	13	left	2	RAGAZZINI	kids	1	456
2	21	female	13	left	2	ARROGANTE	arrogant	1	546
2	21	female	13	left	2	PIACERE	pleasure	1	481
2	21	female	13	left	2	MOTIVO	tune	1	536
2	21	female	13	left	2	MUSCOLOSO	muscular	1	517
2	21	female	13	left	2	ARRUGGINITO	rusty	1	536
2	21	female	13	left	2	FERRO	iron	1	620
2	21	female	13	left	2	CRUDELE	cruel	1	317
2	21	female	13	left	2	ABBAGLIO	dazzle	1	545
2	21	female	13	left	2	ALLERTA	alert	1	483
2	21	female	13	left	2	PISTOLA	pistol	1	288
2	21	female	13	left	2	DESIDERIO	wish	1	533
2	21	female	13	left	2	FAZZOLETTO	kerchief	1	570
2	21	female	13	left	2	GENTILE	gentle	1	557
2	21	female	13	left	2	OCCHIO	eye	1	543
2	21	female	13	left	2	NEVROTICO	neurotic	1	493
2	21	female	13	left	2	ARMADIETTO	locker	1	559
2	21	female	13	left	2	ISPIRARE	inspire	1	606
2	21	female	13	left	2	PRIMAVERA	spring	1	622
2	21	female	13	left	2	COMPLEANNO	birthday	1	595
2	21	female	13	left	2	CARAFFA	jug	1	618
2	21	female	13	left	2	CASCATA	waterfall	1	520
2	21	female	13	left	2	CONOSCENZA	knowledge	1	645
2	21	female	13	left	2	DERIDERE	tease	1	321
2	21	female	13	left	2	ORRIBILE	dreadful	1	620
2	21	female	13	left	2	FIDUCIOSO	confident	1	472
2	21	female	13	left	2	POVERTÀ	poverty	1	500
2	21	female	13	left	2	ELEMENTO	item	1	491
2	21	female	13	left	2	CONTESTO	context	1	487
2	21	female	13	left	2	PORTA	door	1	540
2	21	female	13	left	2	SICURO	safe	1	458
2	21	female	13	left	2	MALVAGIO	wicked	1	533
2	21	female	13	left	2	UFFICIO	office	1	242
2	21	female	13	left	2	DIO	god	1	666
2	21	female	13	left	2	MILIONARIO	millionaire	1	524
2	21	female	13	left	2	LAMENTELA	gripe	1	522
2	21	female	13	left	2	GRAZIOSO	pretty	1	539
2	21	female	13	left	2	DISPERATO	despairing	1	567
2	21	female	13	left	2	VIGLIACCO	louse	1	552
2	21	female	13	left	2	CIOCCOLATO	chocolate	1	566
2	21	female	13	left	2	GUFO	owl	1	277
2	21	female	13	left	2	ACCOGLIENTE	cozy	1	500
2	21	female	13	left	2	VASCA	bathtub	1	536
2	21	female	13	left	2	OMBRELLO	umbrella	1	528
2	21	female	13	left	2	CAMICIA	shirt	1	497
2	21	female	13	left	2	DISINVOLTO	nonchalant	1	597
2	21	female	13	left	2	SLEALE	disloyal	1	573
2	21	female	13	left	2	ORGOGLIO	pride	1	519
2	21	female	13	left	2	PENSIERO	thought	1	523
2	21	female	13	left	2	TAPPETO	carpet	1	364
2	21	female	13	left	2	CAPPIO	noose	1	552
2	21	female	13	left	2	MUCCA	cow	1	618
2	21	female	13	left	2	VACANZA	holiday	1	223
2	21	female	13	left	2	TRANQUILLO	leisurely	1	628
2	21	female	13	left	2	LAMPADA	lamp	1	589
2	21	female	13	left	2	FRITTELLA	pancakes	1	518
2	21	female	13	left	2	RIDICOLO	ridicule	1	469
2	21	female	13	left	2	VITA	life	1	586
2	21	female	13	left	2	FETORE	stench	1	594
2	21	female	13	left	2	DISERTORE	deserter	1	590
2	21	female	13	left	2	SVESTITO	naked	1	492
2	21	female	13	left	2	ESTASI	ecstasy	1	540
2	21	female	13	left	2	ELEFANTE	elephant	1	217
2	21	female	13	left	2	SCUSA	excuse	1	470
2	21	female	13	left	2	ORO	gold	1	487
2	21	female	13	left	2	AFFOGARE	drown	1	455
2	21	female	13	left	2	CENTROTAVOLA	centerpiece	1	512
2	21	female	13	left	2	LADRO	thief	1	459
2	21	female	13	left	2	PAVIMENTO	floor	1	524
2	21	female	13	left	2	MORBIDO	soft	1	500
2	21	female	13	left	2	CATAPECCHIA	slum	1	530
2	21	female	13	left	2	SEXY	sexy	1	473
2	21	female	13	left	2	DITO	finger	1	561
2	21	female	13	left	2	FREDDO	cold	1	502
2	21	female	13	left	2	MIGLIORARE	improve	1	301
2	21	female	13	left	2	CARCERE	jail	1	562
2	21	female	13	left	2	CARROZZA	carriage	1	470
2	21	female	13	left	2	SPAVENTATO	scared	1	162
2	21	female	13	left	2	BALLERINO	dancer	1	575
2	21	female	13	left	2	CAUSA	lawsuit	1	480
2	21	female	13	left	2	ENTUSIASMARE	thrill	1	554
2	21	female	13	left	2	EVENTO	event	1	531
2	21	female	13	left	2	MORTE	death	1	506
2	21	female	13	left	2	STRITOLARE	mangle	1	466
2	21	female	13	left	2	PENALITÀ	penalty	1	475
2	21	female	13	left	2	GONNA	skirt	1	562
2	21	female	13	left	2	SIMPATICO	nice	1	111
2	21	female	13	left	2	DORMIRE	sleep	1	523
2	21	female	13	left	2	OPZIONE	option	1	471
2	21	female	13	left	2	GHIGLIOTTINA	guillotine	1	562
2	21	female	13	left	2	AUTOSTRADA	highway	1	505
2	21	female	13	left	2	POSTA	mail	1	481
2	21	female	13	left	2	NERVOSO	nervous	1	488
2	21	female	13	left	2	CELLULA	cell	1	521
2	21	female	13	left	2	UMANO	humane	1	185
2	21	female	13	left	2	LITIGIO	quarrel	1	532
2	21	female	13	left	2	BIBITA	beverage	1	557
2	21	female	13	left	2	MUTAZIONE	mutation	1	510
2	21	female	13	left	2	MOTORE	engine	1	486
2	21	female	13	left	2	CIMITERO	cemetery	1	512
2	21	female	13	left	2	IDENTITÀ	identity	1	504
2	21	female	13	left	2	OFFENDERSI	resent	1	594
2	21	female	13	left	2	RISULTATO	achievement	1	456
2	21	female	13	left	2	MOTOCICLETTA	motorcycle	1	537
2	21	female	13	left	2	AMICHEVOLE	friendly	1	470
2	21	female	13	left	2	SCARAFAGGIO	roach	1	473
2	21	female	13	left	2	STUDIOSO	scholar	1	437
2	21	female	13	left	2	MANOMETTERE	tamper	1	617
2	21	female	13	left	2	PRESTIGIO	prestige	1	457
2	21	female	13	left	2	VIVO	alive	1	605
2	21	female	13	left	2	SGABELLO	stool	1	488
2	21	female	13	left	2	RISERVATO	reserved	1	467
2	21	female	13	left	2	GIOIELLO	jewel	1	524
2	21	female	13	left	2	CERVELLO	brain	1	59
2	21	female	13	left	2	IGNORANZA	ignorance	1	611
2	21	female	13	left	2	FAMOSO	famous	1	520
2	21	female	13	left	2	RIVOLTA	revolt	1	172
2	21	female	13	left	2	DISCARICA	dump	1	570
2	21	female	13	left	2	INQUIETO	tense	1	569
2	21	female	13	left	2	PARALISI	paralysis	1	597
2	21	female	13	left	2	DOTTORE	doctor	1	528
2	21	female	13	left	2	PADRE	father	1	326
2	21	female	13	left	2	INDUMENTO	garment	1	555
2	21	female	13	left	2	VECCHIUME	mildew	1	512
2	21	female	13	left	2	SALVATAGGIO	rescue	1	485
2	21	female	13	left	2	FELICE	happy	1	523
2	21	female	13	left	2	ALBA	sunrise	1	260
2	21	female	13	left	2	VAIOLO	smallpox	1	570
2	21	female	13	left	2	STORIA	history	1	415
2	21	female	13	left	2	INTELLETTO	intellect	1	138
2	21	female	13	left	2	CAPACE	capable	1	475
2	21	female	13	left	2	ABITAZIONE	house	1	434
2	21	female	13	left	2	PRETE	priest	1	450
2	21	female	13	left	2	LAMPADINA	lightbulb	1	608
2	21	female	13	left	2	DEMONIO	demon	1	538
2	21	female	13	left	2	FIENO	hay	1	534
2	21	female	13	left	2	MOBILITÀ	mobility	1	530
2	21	female	13	left	2	FREEZER	icebox	1	238
2	21	female	13	left	2	SCORBUTO	scurvy	1	590
2	21	female	13	left	2	GODIMENTO	enjoyment	1	467
2	21	female	13	left	2	RAMMARICATO	regretful	1	570
2	21	female	13	left	2	SOLITARIO	lonely	1	522
2	21	female	13	left	2	RADIATORE	radiator	1	485
2	21	female	13	left	2	TETRO	dreary	1	600
2	21	female	13	left	2	LEGGENDA	legend	1	528
2	21	female	13	left	2	VANITÀ	vanity	1	589
2	21	female	13	left	2	BELLO	beautiful	1	557
2	21	female	13	left	2	ASILO	nursery	1	492
2	21	female	13	left	2	FALLIMENTO	failure	1	248
2	21	female	13	left	2	VIAGGIO	voyage	1	731
2	21	female	13	left	2	ABBANDONATO	derelict	1	489
2	21	female	13	left	2	MASTURBARSI	masturbate	1	536
2	21	female	13	left	2	GRAFFETTA	clip	1	490
2	21	female	13	left	2	DOLORE	ache	1	499
2	21	female	13	left	2	OSTILE	hostile	1	495
2	21	female	13	left	2	GERME	germs	1	522
2	21	female	13	left	2	FRATELLO	brother	1	446
2	21	female	13	left	2	INSURREZIONE	riot	1	156
2	21	female	13	left	2	GIOVENTÙ	youth	1	545
2	21	female	13	left	2	KILLER	killer	1	520
2	21	female	13	left	2	SPORCIZIA	filth	1	408
2	21	female	13	left	2	LIBRO	book	1	550
2	21	female	13	left	2	DONO	present	1	526
2	21	female	13	left	2	INCENTIVO	incentive	1	300
2	21	female	13	left	2	MARCIO	rotten	1	529
2	21	female	13	left	2	ORCHIDEA	orchid	1	466
2	21	female	13	left	2	LEADER	leader	1	599
2	21	female	13	left	2	PROFITTO	profit	1	548
2	21	female	13	left	2	MALEVOLENZA	malice	1	221
2	21	female	13	left	2	PROGRESSO	progress	1	512
2	21	female	13	left	2	RIUNIONE	reunion	1	448
2	21	female	13	left	2	EGOISTA	selfish	1	581
2	21	female	13	left	2	INTRUSO	intruder	1	565
2	21	female	13	left	2	CAPPOTTO	coat	1	214
2	21	female	13	left	2	MONTAGNA	mountain	1	418
2	21	female	13	left	2	FARO	lighthouse	1	691
2	21	female	13	left	2	AUTOBUS	bus	1	504
2	21	female	13	left	2	SOLE	sun	1	500
2	21	female	13	left	2	CURIOSO	curious	1	499
2	21	female	13	left	2	GIOVIALE	jolly	1	626
2	21	female	13	left	2	GROSSOLANO	coarse	1	92
2	21	female	13	left	2	FUCILE	shotgun	1	727
2	21	female	13	left	2	FANGOSO	muddy	1	655
2	21	female	13	left	2	MALATO	sick	1	597
2	21	female	13	left	2	SPREZZANTE	scornful	1	209
2	21	female	13	left	2	OPINIONE	opinion	1	765
2	21	female	13	left	2	SERIO	serious	1	462
2	21	female	13	left	2	CONIGLIO	rabbit	1	480
2	21	female	13	left	2	ASTIO	venom	1	567
2	21	female	13	left	2	CONCENTRARSI	concentrate	1	420
2	21	female	13	left	2	INSETTO	insect	1	550
2	21	female	13	left	2	MULINO	windmill	1	501
2	21	female	13	left	2	BANCAROTTA	bankrupt	1	528
2	21	female	13	left	2	NAVE	ship	1	637
2	21	female	13	left	2	SOLITUDINE	loneliness	1	298
2	21	female	13	left	2	STRISCIONE	banner	1	487
2	21	female	13	left	2	CADAVERE	corpse	1	501
2	21	female	13	left	2	RISTORANTE	restaurant	1	436
2	21	female	13	left	2	COPPIA	couple	1	454
2	21	female	13	left	2	ABETE	fir	1	559
2	21	female	13	left	2	MALANNO	sickness	1	691
2	21	female	13	left	2	ABUSO	abuse	1	291
2	21	female	13	left	2	MARTELLO	hammer	1	27
2	21	female	13	left	2	EROINA	heroin	1	628
2	21	female	13	left	2	RUVIDO	rough	1	429
2	21	female	13	left	2	ROSSO	red	1	449
2	21	female	13	left	2	BASTONE	cane	1	480
2	21	female	13	left	2	PUS	pus	1	559
2	21	female	13	left	2	MUTILARE	mutilate	1	293
2	21	female	13	left	2	URINA	urine	1	191
2	21	female	13	left	2	IMMAGINARE	imagine	1	46
2	21	female	13	left	2	SANTO	saint	1	476
2	21	female	13	left	2	NERO	black	1	517
2	21	female	13	left	2	CERCHIO	circle	1	574
2	21	female	13	left	2	DANNEGGIARE	impair	1	529
2	21	female	13	left	2	DIPENDENTE	addicted	1	215
2	21	female	13	left	2	SERENO	untroubled	1	629
2	21	female	13	left	2	INFASTIDIRE	annoy	1	4
2	21	female	13	left	2	MELODIA	melody	1	746
2	21	female	13	left	2	GENTILEZZA	kindness	1	542
2	21	female	13	left	2	UMILIARE	humiliate	1	680
2	21	female	13	left	2	UMILE	humble	1	119
2	21	female	13	left	2	SCRITTORE	writer	1	610
2	21	female	13	left	2	CORRIDORE	runner	1	648
2	21	female	13	left	2	MAGISTRALE	masterful	1	49
2	21	female	13	left	2	DANNO	damage	1	883
2	21	female	13	left	2	LAUREATO	graduate	1	499
2	21	female	13	left	2	TEMPERINO	pencil_sharpener	1	560
2	21	female	13	left	2	NUTRIRE	nourish	1	651
2	21	female	13	left	2	PACE	peace	1	751
2	21	female	13	left	2	COLORE	color	1	537
2	21	female	13	left	2	MAIALE	pig	1	558
2	21	female	13	left	2	GIOVANE	young	1	553
2	21	female	13	left	2	RIVISTA	journal	1	452
2	21	female	13	left	2	ESTERNO	outdoors	1	518
2	21	female	13	left	2	FASTIDIO	nuisance	1	557
2	21	female	13	left	2	CASSETTIERA	chest_of_drawers	1	500
2	21	female	13	left	2	GIOIOSO	joyful	1	222
2	21	female	13	left	2	VULCANO	volcano	1	203
2	21	female	13	left	2	TERMITE	termite	1	647
2	21	female	13	left	2	DEBOLE	feeble	1	505
2	21	female	13	left	2	MESE	month	1	546
2	21	female	13	left	2	FUOCO	fire	1	477
2	21	female	13	left	2	MAGICO	magical	1	572
2	21	female	13	left	2	CALCIARE	kick	1	319
2	21	female	13	left	2	IMPIEGO	employment	1	474
2	21	female	13	left	2	MATITA	pencil	1	156
2	21	female	13	left	2	COLPEVOLE	guilty	1	535
2	21	female	13	left	2	MIELE	honey	1	607
2	21	female	13	left	2	BORDO	board	1	603
2	21	female	13	left	2	CATTIVO	evil	1	513
2	21	female	13	left	2	VISTA	vision	1	572
2	21	female	13	left	2	CALZA	sock	1	527
2	21	female	13	left	2	CREDENZA	cupboard	1	288
2	21	female	13	left	2	NUDO	nude	1	666
2	21	female	13	left	2	GREZZO	crude	1	499
2	21	female	13	left	2	GERANIO	geranium	1	593
2	21	female	13	left	2	ORCHESTRA	orchestra	1	592
2	21	female	13	left	2	LETTERA	letter	1	474
2	21	female	13	left	2	PERSO	lost	1	560
2	21	female	13	left	2	MISTICO	mystic	1	560
2	21	female	13	left	2	OCEANO	ocean	1	142
2	21	female	13	left	2	DELIZIA	delight	1	561
2	21	female	13	left	2	DECOMPORSI	decompose	1	561
2	21	female	13	left	2	GINNASTA	gymnast	1	605
2	21	female	13	left	2	RAGAZZA	girl	1	466
2	21	female	13	left	2	FIORE	flower	1	226
2	21	female	13	left	2	LEONE	lion	1	526
2	21	female	13	left	2	MATRIMONIO	wedding	1	624
2	21	female	13	left	2	AFFLIZIONE	grief	1	543
2	21	female	13	left	2	TERRORISTA	terrorist	1	688
2	21	female	13	left	2	TESORO	treasure	1	535
2	21	female	13	left	2	ARCOBALENO	rainbow	1	560
2	21	female	13	left	2	SORPRESO	surprised	1	453
2	21	female	13	left	2	CARRO	wagon	1	500
2	21	female	13	left	2	FLIRTARE	flirt	1	513
2	21	female	13	left	2	RIVOLTELLA	gun	1	453
2	21	female	13	left	2	POSACENERE	ashtray	1	550
2	21	female	13	left	2	VESTITO	clothing	1	498
2	21	female	13	left	2	FAVORE	favor	1	598
2	21	female	13	left	2	TERRAZZO	terrace	1	216
2	21	female	13	left	2	BUGIA	lie	1	780
2	21	female	13	left	2	LARDO	blubber	1	444
2	21	female	13	left	2	FEMMINUCCIA	sissy	1	550
2	21	female	13	left	2	PROMOZIONE	promotion	1	515
2	21	female	13	left	2	TROFEO	trophy	1	501
2	21	female	13	left	2	AVVERSIONE	hatred	1	495
2	21	female	13	left	2	COLLISIONE	crash	1	501
2	21	female	13	left	2	CHIAVE	key	1	520
2	21	female	13	left	2	ABITANTE	inhabitant	1	451
2	21	female	13	left	2	RICCO	wealthy	1	470
2	21	female	13	left	2	STRESS	stress	1	422
2	21	female	13	left	2	SOPRAFFATTO	overwhelmed	1	543
2	21	female	13	left	2	MODESTO	modest	1	451
2	21	female	13	left	2	FAMIGLIA	family	1	617
2	21	female	13	left	2	VESCICA	blister	1	510
2	21	female	13	left	2	SEPOLTURA	burial	1	501
2	21	female	13	left	2	CHIRURGIA	surgery	1	223
2	21	female	13	left	2	FORBICI	scissors	1	699
2	21	female	13	left	2	FORTUNATO	lucky	1	496
2	21	female	13	left	2	ECCELLENZA	excellence	1	621
2	21	female	13	left	2	RETTILE	reptile	1	524
2	21	female	13	left	2	CARCASSA	carcass	1	538
2	21	female	13	left	2	COCCOLARE	cuddle	1	515
2	21	female	13	left	2	FOGLIO	sheet	1	580
2	21	female	13	left	2	CANOTTIERA	vest	1	519
2	21	female	13	left	2	PIETÀ	pity	1	745
2	21	female	13	left	2	DELUDERE	disappoint	1	489
2	21	female	13	left	2	CONFUSO	confused	1	495
2	21	female	13	left	2	CUORE	heart	1	536
2	21	female	13	left	2	URLO	scream	1	555
2	21	female	13	left	2	DISORDINATO	messy	1	582
2	21	female	13	left	2	GIOCATTOLO	toy	1	640
2	21	female	13	left	2	NUOTATORE	swimmer	1	522
2	21	female	13	left	2	PARTE	part	1	524
2	21	female	13	left	2	ASCIUGACAPELLI	hairdryer	1	469
2	21	female	13	left	2	CAMPO	field	1	537
2	21	female	13	left	2	CORNICE	frame	1	452
2	21	female	13	left	2	GOFFO	clumsy	1	609
2	21	female	13	left	2	TORRE	tower	1	277
2	21	female	13	left	2	SCIMMIA	monkey	1	434
2	21	female	13	left	2	BOCCA	mouth	1	476
2	21	female	13	left	2	ASSO	ace	1	477
2	21	female	13	left	2	OMICIDA	murderer	1	477
2	21	female	13	left	2	NATURALE	natural	1	526
2	21	female	13	left	2	FICCANASO	busybody	1	561
2	21	female	13	left	2	BOLLITORE	kettle	1	496
2	21	female	13	left	2	BIONDO	blond	1	500
2	21	female	13	left	2	REGINA	queen	1	450
2	21	female	13	left	2	LEBBRA	leprosy	1	304
2	21	female	13	left	2	SPAVENTOSO	fearful	1	418
2	21	female	13	left	2	INTIMO	intimate	1	589
2	21	female	13	left	2	LAVARE	bath	1	504
2	21	female	13	left	2	TERRORIZZATO	terrified	1	344
2	21	female	13	left	2	BARILE	barrel	1	599
2	21	female	13	left	2	SOLO	alone	1	468
2	21	female	13	left	2	ARIA	air	1	597
2	21	female	13	left	2	DETTAGLIO	detail	1	533
2	21	female	13	left	2	APPENDIABITI	clothes_hanger	1	480
2	21	female	13	left	2	GENTE	people	1	304
2	21	female	13	left	2	SALICE	willow	1	313
2	21	female	13	left	2	CAMERA	bedroom	1	512
2	21	female	13	left	2	TERMOMETRO	thermometer	1	364
2	21	female	13	left	2	CORONA	crown	1	485
2	21	female	13	left	2	CICLAMINO	cyclamen	1	433
2	21	female	13	left	2	BAR	bar	1	529
2	21	female	13	left	2	CONTANTE	cash	1	507
2	21	female	13	left	2	TRIONFANTE	triumphant	1	581
2	21	female	13	left	2	INFERMIERE	nurse	1	577
2	21	female	13	left	2	TIMIDO	timid	1	613
2	21	female	13	left	2	PANCA	bench	1	564
2	21	female	13	left	2	ENTUSIASMO	zest	1	370
2	21	female	13	left	2	ECCITAZIONE	excitement	1	483
2	21	female	13	left	2	OSPEDALE	hospital	1	489
2	21	female	13	left	2	VIGOROSO	vigorous	1	480
2	21	female	13	left	2	UOMO	man	1	523
2	21	female	13	left	2	SERBATOIO	tank	1	477
2	21	female	13	left	2	SUICIDIO	suicide	1	456
2	21	female	13	left	2	FEBBRE	fever	1	583
2	21	female	13	left	2	TRADITORE	traitor	1	506
2	21	female	13	left	2	LOTTERIA	lottery	1	541
2	21	female	13	left	2	TRIONFO	triumph	1	647
2	21	female	13	left	2	SCORAGGIATO	discouraged	1	466
2	21	female	13	left	2	DOMINANTE	controlling	1	558
2	21	female	13	left	2	DIAMANTE	diamond	1	500
2	21	female	13	left	2	GATTINO	kitten	1	492
2	21	female	13	left	2	SCOLORINA	ink_remover	1	486
2	21	female	13	left	2	ANNOIATO	bored	1	548
2	21	female	13	left	2	MEMORIA	memory	1	560
2	21	female	13	left	2	COLONNA	column	1	500
2	21	female	13	left	2	INFEDELE	unfaithful	1	659
2	21	female	13	left	2	IMBARAZZATO	embarrassed	1	487
2	21	female	13	left	2	PASTA	pasta	1	671
2	21	female	13	left	2	PENTOLA	pot	1	572
2	21	female	13	left	2	VINO	wine	1	591
2	21	female	13	left	2	BREZZA	breeze	1	541
2	21	female	13	left	2	SFERA	sphere	1	499
2	21	female	13	left	2	ANSIOSO	anxious	1	194
2	21	female	13	left	2	GOLFISTA	golfer	1	675
2	21	female	13	left	2	AMATO	loved	1	86
2	21	female	13	left	2	MERAVIGLIA	wonder	1	760
2	21	female	13	left	2	UTILE	useful	1	503
2	21	female	13	left	2	COMMEDIA	comedy	1	560
2	21	female	13	left	2	ORRORE	horror	1	683
2	21	female	13	left	2	NOME	name	1	624
2	21	female	13	left	2	NUVOLE	clouds	1	598
2	21	female	13	left	2	FILM	movie	1	552
2	21	female	13	left	2	VALANGA	avalanche	1	536
2	21	female	13	left	2	MANIACO	maniac	1	536
2	21	female	13	left	2	PIATTO	plate	1	594
2	21	female	13	left	2	BANDIERA	flag	1	517
2	21	female	13	left	2	APATICO	listless	1	477
2	21	female	13	left	2	STAMPO	mold	1	452
2	21	female	13	left	2	ORGOGLIOSO	proud	1	497
2	21	female	13	left	2	RIGIDO	rigid	1	501
2	21	female	13	left	2	CANNONE	cannon	1	558
2	21	female	13	left	2	CORRIDOIO	corridor	1	608
2	21	female	13	left	2	CRIMINE	crime	1	551
2	21	female	13	left	2	CHARME	charm	1	572
2	21	female	13	left	2	COSTA	coast	1	315
2	21	female	13	left	2	DENTISTA	dentist	1	500
2	21	female	13	left	2	GRATTACIELO	skyscraper	1	186
2	21	female	13	left	2	REGALO	gift	1	494
2	21	female	13	left	2	NEONATO	infant	1	510
2	21	female	13	left	2	RAGGOMITOLARSI	snuggle	1	551
2	21	female	13	left	2	INSIPIDO	bland	1	514
2	21	female	13	left	2	GUARIRE	heal	1	453
2	21	female	13	left	2	TURBATO	upset	1	493
2	21	female	13	left	2	AFFAMATO	hungry	1	504
2	21	female	13	left	2	HAMBURGER	hamburger	1	618
2	21	female	13	left	2	PATRIOTA	patriot	1	494
2	21	female	13	left	2	SCODELLA	bowl	1	444
2	21	female	13	left	2	SCOLAPASTA	colander	1	521
2	21	female	13	left	2	RATTO	rat	1	472
2	21	female	13	left	2	FASE	phase	1	563
2	21	female	13	left	2	PREOCCUPATO	troubled	1	456
2	21	female	13	left	2	CIRCO	circus	1	447
2	21	female	13	left	2	VITTIMA	victim	1	522
2	21	female	13	left	2	OMBRA	shadow	1	237
2	21	female	13	left	2	MENDICANTE	beggar	1	560
2	21	female	13	left	2	GUARDIA	watch	1	620
2	21	female	13	left	2	ATTIVARE	activate	1	462
2	21	female	13	left	2	FACILE	easy	1	541
2	21	female	13	left	2	OCCHIOLINO	wink	1	614
2	21	female	13	left	2	INCIDENTE	accident	1	726
2	21	female	13	left	2	CUCINARE	cook	1	527
